1,Time,Displacement,Force
,(s),(mm),(N)
"","45.9800","11.4883","18.6977"
"","46.0000","11.4933","18.8032"
"","46.0200","11.4983","18.9913"
"","46.0400","11.5033","18.9609"
"","46.0600","11.5083","19.0348"
"","46.0800","11.5133","19.1757"
"","46.1000","11.5183","19.3057"
"","46.1200","11.5233","19.4876"
"","46.1400","11.5283","19.6460"
"","46.1600","11.5333","19.9176"
"","46.1800","11.5383","20.0540"
"","46.2000","11.5433","20.2574"
"","46.2200","11.5484","20.3967"
"","46.2400","11.5533","20.5151"
"","46.2600","11.5583","20.7483"
"","46.2800","11.5633","20.9453"
"","46.3000","11.5683","21.1096"
"","46.3200","11.5733","21.2257"
"","46.3400","11.5783","21.3495"
"","46.3600","11.5833","21.4012"
"","46.3800","11.5883","21.4958"
"","46.4000","11.5933","21.6626"
"","46.4200","11.5983","22.1241"
"","46.4400","11.6033","22.2855"
"","46.4600","11.6083","22.5573"
"","46.4800","11.6133","22.5547"
"","46.5000","11.6183","22.5949"
"","46.5200","11.6233","22.6397"
"","46.5400","11.6283","22.8336"
"","46.5600","11.6333","22.9256"
"","46.5800","11.6383","22.8177"
"","46.6000","11.6433","23.0739"
"","46.6200","11.6483","23.4773"
"","46.6400","11.6533","23.7435"
"","46.6600","11.6583","23.8910"
"","46.6800","11.6633","24.1179"
"","46.7000","11.6683","24.3721"
"","46.7200","11.6733","24.5761"
"","46.7400","11.6783","24.6319"
"","46.7600","11.6833","24.7780"
"","46.7800","11.6883","25.1320"
"","46.8000","11.6933","25.2313"
"","46.8200","11.6983","25.4685"
"","46.8400","11.7033","25.5779"
"","46.8600","11.7083","25.8836"
"","46.8800","11.7133","26.2222"
"","46.9000","11.7183","26.4019"
"","46.9200","11.7233","26.6026"
"","46.9400","11.7283","26.6573"
"","46.9600","11.7333","26.9548"
"","46.9800","11.7383","27.2931"
"","47.0000","11.7433","27.3973"
"","47.0200","11.7483","27.5354"
"","47.0400","11.7533","27.8050"
"","47.0600","11.7583","28.1991"
"","47.0800","11.7633","28.4295"
"","47.1000","11.7683","28.5882"
"","47.1200","11.7733","28.7410"
"","47.1400","11.7783","28.9264"
"","47.1600","11.7833","29.0705"
"","47.1800","11.7883","29.3116"
"","47.2000","11.7933","29.7659"
"","47.2200","11.7983","29.9508"
"","47.2400","11.8033","30.0536"
"","47.2600","11.8083","30.3800"
"","47.2800","11.8133","30.5690"
"","47.3000","11.8183","31.0351"
"","47.3200","11.8233","31.5330"
"","47.3400","11.8283","31.7979"
"","47.3600","11.8333","32.0534"
"","47.3800","11.8383","32.2778"
"","47.4000","11.8433","32.5588"
"","47.4200","11.8483","32.8472"
"","47.4400","11.8533","33.0039"
"","47.4600","11.8583","33.2710"
"","47.4800","11.8633","33.4998"
"","47.5000","11.8683","33.7828"
"","47.5200","11.8733","34.1617"
"","47.5400","11.8783","34.5233"
"","47.5600","11.8833","34.8516"
"","47.5800","11.8883","34.8313"
"","47.6000","11.8933","35.2505"
"","47.6200","11.8983","35.7535"
"","47.6400","11.9033","36.1290"
"","47.6600","11.9083","36.2673"
"","47.6800","11.9133","36.5469"
"","47.7000","11.9183","36.8176"
"","47.7200","11.9233","37.1029"
"","47.7400","11.9283","37.2578"
"","47.7600","11.9333","37.4653"
"","47.7800","11.9383","37.6643"
"","47.8000","11.9433","37.8245"
"","47.8200","11.9484","38.1319"
"","47.8400","11.9533","38.4444"
"","47.8600","11.9583","38.7195"
"","47.8800","11.9633","38.9337"
"","47.9000","11.9683","39.4173"
"","47.9200","11.9733","39.5686"
"","47.9400","11.9783","39.8273"
"","47.9600","11.9833","40.1939"
"","47.9800","11.9883","40.2909"
"","48.0000","11.9933","40.4596"
"","48.0200","11.9983","40.9686"
"","48.0400","12.0033","41.3748"
"","48.0600","12.0083","41.6766"
"","48.0800","12.0133","41.9227"
"","48.1000","12.0183","41.9789"
"","48.1200","12.0233","42.2701"
"","48.1400","12.0283","42.4662"
"","48.1600","12.0333","42.8193"
"","48.1800","12.0382","43.2589"
"","48.2000","12.0432","43.4537"
"","48.2200","12.0482","43.6722"
"","48.2400","12.0533","44.2379"
"","48.2600","12.0583","44.5572"
"","48.2800","12.0633","44.6719"
"","48.3000","12.0683","44.7683"
"","48.3200","12.0733","44.9875"
"","48.3400","12.0783","45.2852"
"","48.3600","12.0833","45.6126"
"","48.3800","12.0883","46.1532"
"","48.4000","12.0933","46.6554"
"","48.4200","12.0983","46.7466"
"","48.4400","12.1033","47.0975"
"","48.4600","12.1083","47.2631"
"","48.4800","12.1133","47.6868"
"","48.5000","12.1183","48.4027"
"","48.5200","12.1233","49.0511"
"","48.5400","12.1283","49.4072"
"","48.5600","12.1333","49.8989"
"","48.5800","12.1383","50.3676"
"","48.6000","12.1433","50.7923"
"","48.6200","12.1483","51.3911"
"","48.6400","12.1533","52.0173"
"","48.6600","12.1583","52.3537"
"","48.6800","12.1633","52.6005"
"","48.7000","12.1683","52.9814"
"","48.7200","12.1733","53.5864"
"","48.7400","12.1783","54.1714"
"","48.7600","12.1833","54.5547"
"","48.7800","12.1883","55.1088"
"","48.8000","12.1933","55.9507"
"","48.8200","12.1983","56.5553"
"","48.8400","12.2033","56.8792"
"","48.8600","12.2083","57.1412"
"","48.8800","12.2133","57.5862"
"","48.9000","12.2183","58.0921"
"","48.9200","12.2233","58.5662"
"","48.9400","12.2283","59.1200"
"","48.9600","12.2333","59.6019"
"","48.9800","12.2383","60.1316"
"","49.0000","12.2433","60.6420"
"","49.0200","12.2483","61.0779"
"","49.0400","12.2533","61.7285"
"","49.0600","12.2583","62.3426"
"","49.0800","12.2633","62.9065"
"","49.1000","12.2683","63.5423"
"","49.1200","12.2733","64.0900"
"","49.1400","12.2783","64.8116"
"","49.1600","12.2833","65.4188"
"","49.1800","12.2883","66.2433"
"","49.2000","12.2933","66.8204"
"","49.2200","12.2983","67.4883"
"","49.2400","12.3033","68.1728"
"","49.2600","12.3083","68.5939"
"","49.2800","12.3133","69.2016"
"","49.3000","12.3183","69.6697"
"","49.3200","12.3233","70.1386"
"","49.3400","12.3283","70.6519"
"","49.3600","12.3333","71.3300"
"","49.3800","12.3383","71.8279"
"","49.4000","12.3433","72.0474"
"","49.4200","12.3483","72.5971"
"","49.4400","12.3533","73.4919"
"","49.4600","12.3583","74.0934"
"","49.4800","12.3633","74.4727"
"","49.5000","12.3683","74.7913"
"","49.5200","12.3733","75.0650"
"","49.5400","12.3783","75.1263"
"","49.5600","12.3833","75.0795"
"","49.5800","12.3883","75.0408"
"","49.6000","12.3933","74.9120"
"","49.6200","12.3983","74.7314"
"","49.6400","12.4033","75.5382"
"","49.6600","12.4083","76.4694"
"","49.6800","12.4133","77.0587"
"","49.7000","12.4183","77.6928"
"","49.7200","12.4233","77.8609"
"","49.7400","12.4283","77.6879"
"","49.7600","12.4333","77.8004"
"","49.7800","12.4383","77.6555"
"","49.8000","12.4433","77.5364"
"","49.8200","12.4483","77.8763"
"","49.8400","12.4533","77.9148"
"","49.8600","12.4583","77.8712"
"","49.8800","12.4633","77.9174"
"","49.9000","12.4683","78.1893"
"","49.9200","12.4733","78.3436"
"","49.9400","12.4783","78.3850"
"","49.9600","12.4833","78.4399"
"","49.9800","12.4883","78.5466"
"","50.0000","12.4933","78.5999"
"","50.0200","12.4983","78.7103"
"","50.0400","12.5033","78.8599"
"","50.0600","12.5083","78.8316"
"","50.0800","12.5133","78.6487"
"","50.1000","12.5183","78.5962"
"","50.1200","12.5233","78.5153"
"","50.1400","12.5283","78.4679"
"","50.1600","12.5333","78.6167"
"","50.1800","12.5383","78.8477"
"","50.2000","12.5433","79.0730"
"","50.2200","12.5483","78.9769"
"","50.2400","12.5534","78.7482"
"","50.2600","12.5584","78.6656"
"","50.2800","12.5634","78.7547"
"","50.3000","12.5683","78.7725"
"","50.3200","12.5733","78.9176"
"","50.3400","12.5783","78.9445"
"","50.3600","12.5833","78.9917"
"","50.3800","12.5883","78.9016"
"","50.4000","12.5933","78.6617"
"","50.4200","12.5983","78.8053"
"","50.4400","12.6033","78.8447"
"","50.4600","12.6083","78.7178"
"","50.4800","12.6133","78.7788"
"","50.5000","12.6183","78.8218"
"","50.5200","12.6233","78.6795"
"","50.5400","12.6283","78.6964"
"","50.5600","12.6333","79.0092"
"","50.5800","12.6383","79.0358"
"","50.6000","12.6433","79.1345"
"","50.6200","12.6483","79.1431"
"","50.6400","12.6533","79.0677"
"","50.6600","12.6583","79.1661"
"","50.6800","12.6633","79.5330"
"","50.7000","12.6683","79.8397"
"","50.7200","12.6733","80.0866"
"","50.7400","12.6783","80.2729"
"","50.7600","12.6833","80.5524"
"","50.7800","12.6883","80.9500"
"","50.8000","12.6933","81.1407"
"","50.8200","12.6983","81.2747"
"","50.8400","12.7033","81.5702"
"","50.8600","12.7083","81.7106"
"","50.8800","12.7133","81.8488"
"","50.9000","12.7183","82.1108"
"","50.9200","12.7233","82.4744"
"","50.9400","12.7283","82.6127"
"","50.9600","12.7333","82.7762"
"","50.9800","12.7383","82.9231"
"","51.0000","12.7433","83.2449"
"","51.0200","12.7483","83.6911"
"","51.0400","12.7533","84.2484"
"","51.0600","12.7583","84.7751"
"","51.0800","12.7633","85.2787"
"","51.1000","12.7683","85.4215"
"","51.1200","12.7733","85.5379"
"","51.1400","12.7783","85.7369"
"","51.1600","12.7833","85.6021"
"","51.1800","12.7883","85.5900"
"","51.2000","12.7933","85.6888"
"","51.2200","12.7983","85.6031"
"","51.2400","12.8033","85.6582"
"","51.2600","12.8083","85.6186"
"","51.2800","12.8133","85.5739"
"","51.3000","12.8183","85.6125"
"","51.3200","12.8233","85.5826"
"","51.3400","12.8283","85.8159"
"","51.3600","12.8333","85.9662"
"","51.3800","12.8383","85.9061"
"","51.4000","12.8433","85.9627"
"","51.4200","12.8483","86.0449"
"","51.4400","12.8533","86.1478"
"","51.4600","12.8583","86.2725"
"","51.4800","12.8633","86.5961"
"","51.5000","12.8683","86.7770"
"","51.5200","12.8733","87.0596"
"","51.5400","12.8783","87.5186"
"","51.5600","12.8833","87.7271"
"","51.5800","12.8883","87.8978"
"","51.6000","12.8933","88.1379"
"","51.6200","12.8983","88.1110"
"","51.6400","12.9033","88.0657"
"","51.6600","12.9083","88.0032"
"","51.6800","12.9133","88.1814"
"","51.7000","12.9183","88.3724"
"","51.7200","12.9233","88.5499"
"","51.7400","12.9283","88.7439"
"","51.7600","12.9333","88.8044"
"","51.7800","12.9383","89.5622"
"","51.8000","12.9433","90.6509"
"","51.8200","12.9483","91.5579"
"","51.8400","12.9533","92.7718"
"","51.8600","12.9583","93.8695"
"","51.8800","12.9633","94.8468"
"","51.9000","12.9683","95.6892"
"","51.9200","12.9733","96.5993"
"","51.9400","12.9783","97.7517"
"","51.9600","12.9833","98.5639"
"","51.9800","12.9883","99.0639"
"","52.0000","12.9933","99.5057"
"","52.0200","12.9983","100.0157"
"","52.0400","13.0033","100.4917"
"","52.0600","13.0083","101.0068"
"","52.0800","13.0133","101.2818"
"","52.1000","13.0183","101.5028"
"","52.1200","13.0233","101.6797"
"","52.1400","13.0283","101.9572"
"","52.1600","13.0333","102.0644"
"","52.1800","13.0383","102.2573"
"","52.2000","13.0433","102.5610"
"","52.2200","13.0483","102.6518"
"","52.2400","13.0533","102.8912"
"","52.2600","13.0583","103.0342"
"","52.2800","13.0633","103.2622"
"","52.3000","13.0683","104.0912"
"","52.3200","13.0733","105.0546"
"","52.3400","13.0783","105.5926"
"","52.3600","13.0833","106.1816"
"","52.3800","13.0883","106.6141"
"","52.4000","13.0933","107.1181"
"","52.4200","13.0983","107.7659"
"","52.4400","13.1033","108.1907"
"","52.4600","13.1083","108.4644"
"","52.4800","13.1133","108.9461"
"","52.5000","13.1183","109.4438"
"","52.5200","13.1233","109.8606"
"","52.5400","13.1283","110.6121"
"","52.5600","13.1333","111.7248"
"","52.5800","13.1383","112.9923"
"","52.6000","13.1433","114.3699"
"","52.6200","13.1483","115.7716"
"","52.6400","13.1533","117.2844"
"","52.6600","13.1583","118.7146"
"","52.6800","13.1633","120.2907"
"","52.7000","13.1683","121.7344"
"","52.7200","13.1733","122.9821"
"","52.7400","13.1783","124.3696"
"","52.7600","13.1833","125.5817"
"","52.7800","13.1883","126.7584"
"","52.8000","13.1933","127.9791"
"","52.8200","13.1983","129.0645"
"","52.8400","13.2033","130.4244"
"","52.8600","13.2083","131.6297"
"","52.8800","13.2133","132.8039"
"","52.9000","13.2183","134.0385"
"","52.9200","13.2233","135.2848"
"","52.9400","13.2283","136.5710"
"","52.9600","13.2333","137.9135"
"","52.9800","13.2383","138.8454"
"","53.0000","13.2433","139.9874"
"","53.0200","13.2483","141.2723"
"","53.0400","13.2533","142.2243"
"","53.0600","13.2583","143.2557"
"","53.0800","13.2633","144.4538"
"","53.1000","13.2683","145.8174"
"","53.1200","13.2733","146.9260"
"","53.1400","13.2783","147.9386"
"","53.1600","13.2833","149.2472"
"","53.1800","13.2883","150.6141"
"","53.2000","13.2933","151.6888"
"","53.2200","13.2983","152.7076"
"","53.2400","13.3033","153.7673"
"","53.2600","13.3083","154.6364"
"","53.2800","13.3133","155.8760"
"","53.3000","13.3183","156.8694"
"","53.3200","13.3233","157.9852"
"","53.3400","13.3283","159.0424"
"","53.3600","13.3333","160.0784"
"","53.3800","13.3383","161.0466"
"","53.4000","13.3433","162.1459"
"","53.4200","13.3483","163.1824"
"","53.4400","13.3533","164.2326"
"","53.4600","13.3583","165.0996"
"","53.4800","13.3633","166.1052"
"","53.5000","13.3683","166.9117"
"","53.5200","13.3733","168.1476"
"","53.5400","13.3783","169.2493"
"","53.5600","13.3833","170.1879"
"","53.5800","13.3883","171.2677"
"","53.6000","13.3933","172.5094"
"","53.6200","13.3983","173.6058"
"","53.6400","13.4033","174.4018"
"","53.6600","13.4083","175.2437"
"","53.6800","13.4133","176.3684"
"","53.7000","13.4183","177.6691"
"","53.7200","13.4233","178.5402"
"","53.7400","13.4283","179.2697"
"","53.7600","13.4333","180.0355"
"","53.7800","13.4383","181.1205"
"","53.8000","13.4433","182.2958"
"","53.8200","13.4483","183.1113"
"","53.8400","13.4533","183.8919"
"","53.8600","13.4583","184.9138"
"","53.8800","13.4633","186.0827"
"","53.9000","13.4683","186.9798"
"","53.9200","13.4733","187.6889"
"","53.9400","13.4783","188.4013"
"","53.9600","13.4833","189.3266"
"","53.9800","13.4883","190.1698"
"","54.0000","13.4933","190.8538"
"","54.0200","13.4983","192.0122"
"","54.0400","13.5033","192.8070"
"","54.0600","13.5083","193.6334"
"","54.0800","13.5133","194.3943"
"","54.1000","13.5183","195.4947"
"","54.1200","13.5233","196.5455"
"","54.1400","13.5283","197.5898"
"","54.1600","13.5333","198.4708"
"","54.1800","13.5383","199.2004"
"","54.2000","13.5433","199.6826"
"","54.2200","13.5483","200.1335"
"","54.2400","13.5533","200.8526"
"","54.2600","13.5583","201.8450"
"","54.2800","13.5633","202.9021"
"","54.3000","13.5683","203.5418"
"","54.3200","13.5733","204.0845"
"","54.3400","13.5783","204.8853"
"","54.3600","13.5833","205.6399"
"","54.3800","13.5883","206.2532"
"","54.4000","13.5933","206.6997"
"","54.4200","13.5983","207.3495"
"","54.4400","13.6033","208.0497"
"","54.4600","13.6083","208.8574"
"","54.4800","13.6133","209.6158"
"","54.5000","13.6183","210.2866"
"","54.5200","13.6233","211.0739"
"","54.5400","13.6283","211.5986"
"","54.5600","13.6333","212.1301"
"","54.5800","13.6382","212.6568"
"","54.6000","13.6433","213.1768"
"","54.6200","13.6483","213.8376"
"","54.6400","13.6533","214.7735"
"","54.6600","13.6583","215.3282"
"","54.6800","13.6633","215.9271"
"","54.7000","13.6683","216.3896"
"","54.7200","13.6733","216.9551"
"","54.7400","13.6783","217.5211"
"","54.7600","13.6833","218.1176"
"","54.7800","13.6883","218.7236"
"","54.8000","13.6933","219.2813"
"","54.8200","13.6983","219.6947"
"","54.8400","13.7033","219.9858"
"","54.8600","13.7083","220.6166"
"","54.8800","13.7133","221.0671"
"","54.9000","13.7183","221.7143"
"","54.9200","13.7233","222.2053"
"","54.9400","13.7283","222.7325"
"","54.9600","13.7333","223.3343"
"","54.9800","13.7383","224.0137"
"","55.0000","13.7433","224.6007"
"","55.0200","13.7483","225.0592"
"","55.0400","13.7533","225.6072"
"","55.0600","13.7583","225.9341"
"","55.0800","13.7633","226.3544"
"","55.1000","13.7683","226.7168"
"","55.1200","13.7733","227.1866"
"","55.1400","13.7783","227.8185"
"","55.1600","13.7833","228.1795"
"","55.1800","13.7883","228.5963"
"","55.2000","13.7933","229.1128"
"","55.2200","13.7983","229.4302"
"","55.2400","13.8033","229.7926"
"","55.2600","13.8083","230.3352"
"","55.2800","13.8133","230.9270"
"","55.3000","13.8183","231.2829"
"","55.3200","13.8233","231.6788"
"","55.3400","13.8283","232.0475"
"","55.3600","13.8333","232.5759"
"","55.3800","13.8383","233.0944"
"","55.4000","13.8433","233.5315"
"","55.4200","13.8483","233.8614"
"","55.4400","13.8533","234.3285"
"","55.4600","13.8583","234.7483"
"","55.4800","13.8633","235.2299"
"","55.5000","13.8683","235.5295"
"","55.5200","13.8733","236.0253"
"","55.5400","13.8783","236.1087"
"","55.5600","13.8833","236.6865"
"","55.5800","13.8883","237.1255"
"","55.6000","13.8933","237.5276"
"","55.6200","13.8983","238.0470"
"","55.6400","13.9033","238.5737"
"","55.6600","13.9083","238.6160"
"","55.6800","13.9133","239.1659"
"","55.7000","13.9183","239.3756"
"","55.7200","13.9233","239.5557"
"","55.7400","13.9283","239.8679"
"","55.7600","13.9333","240.1524"
"","55.7800","13.9383","240.6220"
"","55.8000","13.9433","241.0714"
"","55.8200","13.9483","241.5249"
"","55.8400","13.9533","241.7589"
"","55.8600","13.9583","241.9909"
"","55.8800","13.9633","242.4246"
"","55.9000","13.9683","242.5995"
"","55.9200","13.9733","242.7726"
"","55.9400","13.9783","243.3466"
"","55.9600","13.9833","243.8407"
"","55.9800","13.9883","244.2665"
"","56.0000","13.9933","244.6482"
"","56.0200","13.9983","244.8788"
"","56.0400","14.0033","244.9828"
"","56.0600","14.0083","245.2351"
"","56.0800","14.0133","245.3615"
"","56.1000","14.0183","245.8255"
"","56.1200","14.0233","246.3537"
"","56.1400","14.0283","246.6134"
"","56.1600","14.0333","246.9647"
"","56.1800","14.0383","247.1911"
"","56.2000","14.0433","247.6091"
"","56.2200","14.0483","248.0437"
"","56.2400","14.0533","248.4282"
"","56.2600","14.0583","248.7162"
"","56.2800","14.0633","248.8467"
"","56.3000","14.0683","249.2467"
"","56.3200","14.0733","249.7078"
"","56.3400","14.0783","249.9084"
"","56.3600","14.0833","250.0787"
"","56.3800","14.0883","250.3300"
"","56.4000","14.0933","250.7838"
"","56.4200","14.0983","251.2047"
"","56.4400","14.1033","251.4744"
"","56.4600","14.1083","251.7572"
"","56.4800","14.1133","251.9064"
"","56.5000","14.1183","252.2190"
"","56.5200","14.1233","252.7278"
"","56.5400","14.1283","252.9286"
"","56.5600","14.1333","253.1339"
"","56.5800","14.1383","253.3347"
"","56.6000","14.1433","253.4652"
"","56.6200","14.1483","253.6327"
"","56.6400","14.1533","253.9404"
"","56.6600","14.1583","254.3178"
"","56.6800","14.1633","254.8796"
"","56.7000","14.1683","255.0495"
"","56.7200","14.1733","254.9804"
"","56.7400","14.1783","255.0972"
"","56.7600","14.1833","255.1487"
"","56.7800","14.1883","255.5157"
"","56.8000","14.1933","256.0233"
"","56.8200","14.1983","256.1974"
"","56.8400","14.2033","256.4799"
"","56.8600","14.2083","256.7339"
"","56.8800","14.2133","256.9046"
"","56.9000","14.2183","257.1238"
"","56.9200","14.2233","257.2824"
"","56.9400","14.2283","257.5076"
"","56.9600","14.2333","257.9682"
"","56.9800","14.2383","258.1053"
"","57.0000","14.2433","258.3930"
"","57.0200","14.2483","258.5473"
"","57.0400","14.2533","258.9026"
"","57.0600","14.2583","259.1638"
"","57.0800","14.2633","259.3246"
"","57.1000","14.2683","259.3928"
"","57.1200","14.2733","259.6013"
"","57.1400","14.2783","259.8876"
"","57.1600","14.2833","260.1956"
"","57.1800","14.2883","260.3390"
"","57.2000","14.2933","260.2745"
"","57.2200","14.2983","260.5248"
"","57.2400","14.3033","261.0456"
"","57.2600","14.3083","261.4274"
"","57.2800","14.3133","261.2466"
"","57.3000","14.3183","261.4667"
"","57.3200","14.3233","261.7647"
"","57.3400","14.3283","262.0059"
"","57.3600","14.3333","262.1431"
"","57.3800","14.3383","262.0909"
"","57.4000","14.3433","262.1718"
"","57.4200","14.3483","262.5428"
"","57.4400","14.3533","263.0077"
"","57.4600","14.3583","263.1587"
"","57.4800","14.3633","263.2824"
"","57.5000","14.3683","263.2769"
"","57.5200","14.3733","263.4625"
"","57.5400","14.3783","263.7104"
"","57.5600","14.3833","263.8395"
